"age","married","happiness"
7,0,0.947368421052631
7,0,1.15789473684211
7,0,1.36842105263158
7,0,1.57894736842105
7,0,1.78947368421053
7,0,2
6,0,-2
6,0,-1.78947368421053
6,0,-1.57894736842105
6,0,-1.36842105263158
6,0,-1.15789473684211
6,0,-0.947368421052632
6,0,-0.736842105263158
6,0,-0.526315789473684
6,0,-0.315789473684211
6,0,-0.105263157894737
6,0,0.105263157894737
6,0,0.315789473684211
6,0,0.526315789473684
6,0,0.736842105263158
6,0,0.947368421052631
6,0,1.15789473684211
6,0,1.36842105263158
6,0,1.57894736842105
6,0,1.78947368421053
6,0,2
5,0,-2
5,0,-1.78947368421053
5,0,-1.57894736842105
5,0,-1.36842105263158
5,0,-1.15789473684211
5,0,-0.947368421052632
5,0,-0.736842105263158
5,0,-0.526315789473684
5,0,-0.315789473684211
5,0,-0.105263157894737
5,0,0.105263157894737
5,0,0.315789473684211
5,0,0.526315789473684
5,0,0.736842105263158
5,0,0.947368421052631
5,0,1.15789473684211
5,0,1.36842105263158
5,0,1.57894736842105
5,0,1.78947368421053
5,0,2
4,0,-2
4,0,-1.78947368421053
4,0,-1.57894736842105
4,0,-1.36842105263158
4,0,-1.15789473684211
4,0,-0.947368421052632
4,0,-0.736842105263158
4,0,-0.526315789473684
4,0,-0.315789473684211
4,0,-0.105263157894737
4,0,0.105263157894737
4,0,0.315789473684211
4,0,0.526315789473684
4,0,0.736842105263158
4,0,0.947368421052631
4,0,1.15789473684211
4,0,1.36842105263158
4,0,1.57894736842105
4,0,1.78947368421053
4,0,2
3,0,-2
3,0,-1.78947368421053
3,0,-1.57894736842105
3,0,-1.36842105263158
3,0,-1.15789473684211
3,0,-0.947368421052632
3,0,-0.736842105263158
3,0,-0.526315789473684
3,0,-0.315789473684211
3,0,-0.105263157894737
3,0,0.105263157894737
3,0,0.315789473684211
3,0,0.526315789473684
3,0,0.736842105263158
3,0,0.947368421052631
3,0,1.15789473684211
3,0,1.36842105263158
3,0,1.57894736842105
3,0,1.78947368421053
3,0,2
2,0,-2
2,0,-1.78947368421053
2,0,-1.57894736842105
2,0,-1.36842105263158
2,0,-1.15789473684211
2,0,-0.947368421052632
2,0,-0.736842105263158
2,0,-0.526315789473684
2,0,-0.315789473684211
2,0,-0.105263157894737
2,0,0.105263157894737
2,0,0.315789473684211
2,0,0.526315789473684
2,0,0.736842105263158
2,0,0.947368421052631
2,0,1.15789473684211
2,0,1.36842105263158
2,0,1.57894736842105
2,0,1.78947368421053
2,0,2
1,0,-2
1,0,-1.78947368421053
1,0,-1.57894736842105
1,0,-1.36842105263158
1,0,-1.15789473684211
1,0,-0.947368421052632
1,0,-0.736842105263158
1,0,-0.526315789473684
1,0,-0.315789473684211
1,0,-0.105263157894737
1,0,0.105263157894737
1,0,0.315789473684211
1,0,0.526315789473684
1,0,0.736842105263158
1,0,0.947368421052631
1,0,1.15789473684211
1,0,1.36842105263158
1,0,1.57894736842105
1,0,1.78947368421053
1,0,2
